0	 10659.89847715736
1010	 10656.71641791045
3510	 10552.763819095477
4010	 10552.763819095477
4510	 10447.761194029852
5010	 10552.763819095477
5510	 10447.761194029852
6010	 10552.763819095477
8010	 10552.763819095477
8510	 10656.71641791045
9010	 10763.819095477387
10010	 10552.763819095477
10514	 10656.71641791045
11010	 10341.708542713568
13510	 10552.763819095477
15510	 10552.763819095477
16010	 10447.761194029852
16510	 10552.763819095477
18010	 10552.763819095477
18510	 10447.761194029852
20010	 10552.763819095477
20510	 10447.761194029852
21010	 10606.060606060608
21510	 10447.761194029852
22510	 10552.763819095477
23010	 10552.763819095477
24510	 10552.763819095477
25011	 10447.761194029852
26010	 10552.763819095477
27010	 10447.761194029852
27510	 10552.763819095477
29510	 10552.763819095477
30010	 10447.761194029852
30510	 10552.763819095477
31010	 10552.763819095477
32010	 10447.761194029852
33510	 10447.761194029852
34010	 10552.763819095477
35010	 10763.819095477387
35510	 10447.761194029852
36010	 10552.763819095477
37010	 10447.761194029852
37510	 10552.763819095477
38010	 10552.763819095477
38510	 10447.761194029852
39010	 10552.763819095477
42010	 10552.763819095477
44010	 10552.763819095477
44510	 10447.761194029852
45010	 10552.763819095477
45510	 10447.761194029852
46010	 10552.763819095477
46510	 10552.763819095477
48010	 10552.763819095477
48510	 10447.761194029852
49010	 10552.763819095477
49510	 10447.761194029852
50510	 10552.763819095477
51510	 10341.708542713568
52010	 3376.884422110553
52510	 2757.575757575758
53011	 4854.271356783919
53510	 4666.666666666666
54511	 6753.768844221106
55010	 2558.3756345177667
55510	 4221.105527638191
56011	 7140.000000000001
56500	 10663.212435233161
57010	 10243.90243902439
57510	 4854.271356783919
58510	 9194.029850746268
59510	 10552.763819095477
60010	 10341.708542713568
60511	 10344.827586206897
61010	 6461.538461538462
62011	 9708.542713567838
62510	 10396.039603960397
63011	 9075.37688442211
63511	 3798.994974874372
64010	 7809.045226130653
64511	 4432.160804020101
65011	 4666.666666666666
65510	 3393.939393939394
66010	 10130.653266331658
66510	 10341.708542713568
67010	 10447.761194029852
67510	 5909.547738693467
