0	 10446.700507614214
1500	 10552.763819095477
2001	 10447.761194029852
2500	 10393.939393939394
3001	 10447.761194029852
4511	 10551.724137931036
5001	 10393.939393939394
5500	 10552.763819095477
6011	 10448.78048780488
6501	 10608.247422680412
7000	 10447.761194029852
11001	 10552.763819095477
11500	 10396.039603960397
12011	 10396.039603960397
12506	 10552.763819095477
13000	 10446.700507614214
13511	 10448.78048780488
14001	 10553.846153846154
15501	 10553.846153846154
16001	 10447.761194029852
16500	 10552.763819095477
17010	 10653.658536585366
17501	 10553.846153846154
18000	 10447.761194029852
18510	 10551.724137931036
22001	 10552.763819095477
22501	 10447.761194029852
23000	 10238.805970149255
23511	 10551.724137931036
24001	 10446.700507614214
24500	 10552.763819095477
26510	 10551.724137931036
27001	 10446.700507614214
29001	 10553.846153846154
29500	 10447.761194029852
30010	 10758.620689655172
31500	 10552.763819095477
32011	 10398.058252427183
33000	 10341.708542713568
33510	 10551.724137931036
34500	 10552.763819095477
35010	 10448.78048780488
36001	 10447.761194029852
36500	 10552.763819095477
39001	 10553.846153846154
39500	 10447.761194029852
40010	 10551.724137931036
40501	 10659.89847715736
41001	 10552.763819095477
43001	 10447.761194029852
44501	 10553.846153846154
45500	 10447.761194029852
46011	 10551.724137931036
47510	 10551.724137931036
48001	 10446.700507614214
48501	 10294.117647058822
49000	 10714.285714285716
50511	 10551.724137931036
51000	 10446.700507614214
52000	 10553.846153846154
52501	 10447.761194029852
53000	 10341.708542713568
53511	 10705.882352941177
54001	 10446.700507614214
54500	 10552.763819095477
55010	 10448.78048780488
55490	 10554.973821989528
57501	 10446.700507614214
58001	 10552.763819095477
59011	 10551.724137931036
59501	 10446.700507614214
62000	 10447.761194029852
62490	 10553.846153846154
63500	 10238.805970149255
64011	 10603.960396039603
64501	 10446.700507614214
65000	 10552.763819095477
67500	 10447.761194029852
68501	 10553.846153846154
70501	 10446.700507614214
71001	 10552.763819095477
71500	 10552.763819095477
72011	 10448.78048780488
72501	 10553.846153846154
73000	 10447.761194029852
74001	 10553.846153846154
74501	 10447.761194029852
75000	 10341.708542713568
75510	 10448.78048780488
76501	 10552.763819095477
77000	 10447.761194029852
78501	 10552.763819095477
80010	 10705.882352941177
80501	 10446.700507614214
81001	 10552.763819095477
81500	 10552.763819095477
82010	 10448.78048780488
82501	 10553.846153846154
83001	 10447.761194029852
84010	 10551.724137931036
86010	 10551.724137931036
87001	 10447.761194029852
87500	 10341.708542713568
88010	 10448.78048780488
89001	 10447.761194029852
89500	 10552.763819095477
91501	 10552.763819095477
96010	 10448.78048780488
96501	 10446.700507614214
97001	 10552.763819095477
97500	 10238.805970149255
98011	 10551.724137931036
98501	 10553.846153846154
99000	 10447.761194029852
100501	 10552.763819095477
101510	 10448.78048780488
102000	 10553.846153846154
103500	 10552.763819095477
104010	 10448.78048780488
105500	 10552.763819095477
106010	 10448.78048780488
107500	 10552.763819095477
109001	 10447.761194029852
111001	 10553.846153846154
111500	 10447.761194029852
112010	 10551.724137931036
112500	 10446.700507614214
113001	 10552.763819095477
114010	 10448.78048780488
114500	 10553.846153846154
115001	 10447.761194029852
115500	 10552.763819095477
117500	 10552.763819095477
118010	 10448.78048780488
119500	 10552.763819095477
120010	 10448.78048780488
120501	 10769.230769230768
121001	 10238.805970149255
121500	 10552.763819095477
125001	 10552.763819095477
125491	 10393.939393939394
126000	 10603.960396039603
128500	 10552.763819095477
129000	 10447.761194029852
129511	 10551.724137931036
130001	 10446.700507614214
130500	 10552.763819095477
131010	 10398.058252427183
132000	 10341.708542713568
133000	 10446.700507614214
134500	 10552.763819095477
136510	 10448.78048780488
137000	 10553.846153846154
138510	 10448.78048780488
139501	 10552.763819095477
141001	 10446.700507614214
141501	 10552.763819095477
142000	 10552.763819095477
142510	 10448.78048780488
143000	 10285.714285714284
143501	 10552.763819095477
146001	 10447.761194029852
