0	 10705.882352941177
1000	 10552.763819095477
3001	 10447.761194029852
3500	 10606.060606060608
4500	 10763.819095477387
5000	 10447.761194029852
6501	 10656.71641791045
7001	 10552.763819095477
7500	 10763.819095477387
8001	 10447.761194029852
8501	 10552.763819095477
9001	 10763.819095477387
10007	 10344.827586206897
10490	 10880.82901554404
11001	 10551.724137931036
15500	 10763.819095477387
16000	 10763.819095477387
17001	 10656.71641791045
18000	 10552.763819095477
21001	 10763.819095477387
21501	 10552.763819095477
23000	 10552.763819095477
23501	 10447.761194029852
25500	 10552.763819095477
26500	 4643.21608040201
27001	 2743.7185929648244
27501	 4221.105527638191
28001	 4242.424242424242
28501	 6542.713567839196
29500	 3181.818181818182
31500	 10552.763819095477
32501	 10656.71641791045
33000	 10341.708542713568
33500	 5065.326633165829
34491	 10553.846153846154
35000	 10551.724137931036
35501	 10130.653266331658
36000	 10552.763819095477
36504	 10551.724137931036
36991	 9525.773195876289
37500	 10603.960396039603
38501	 10130.653266331658
39501	 5515.151515151516
40001	 2940.0000000000005
41001	 2757.575757575758
41501	 2954.7738693467336
42001	 4242.424242424242
