0	 10188.118811881188
500	 10656.71641791045
1000	 10447.761194029852
2001	 10552.763819095477
2501	 10447.761194029852
3001	 10552.763819095477
3501	 10447.761194029852
4000	 10552.763819095477
4500	 10552.763819095477
6000	 10447.761194029852
7500	 10447.761194029852
8000	 10552.763819095477
9001	 10447.761194029852
9501	 10552.763819095477
10000	 10552.763819095477
11501	 10396.039603960397
12001	 10552.763819095477
12504	 10447.761194029852
13000	 10606.060606060608
13500	 10552.763819095477
14000	 10238.805970149255
15000	 10552.763819095477
16500	 10447.761194029852
18500	 10552.763819095477
19500	 10447.761194029852
20500	 10552.763819095477
21500	 10763.819095477387
24000	 10447.761194029852
24500	 10552.763819095477
25001	 10447.761194029852
26001	 10552.763819095477
27501	 10552.763819095477
28001	 10396.039603960397
28500	 10552.763819095477
29000	 10552.763819095477
29500	 10447.761194029852
30501	 10447.761194029852
31000	 10552.763819095477
31500	 10552.763819095477
32500	 10447.761194029852
33000	 10552.763819095477
33500	 10447.761194029852
34000	 10552.763819095477
36000	 10552.763819095477
36500	 10447.761194029852
39001	 10447.761194029852
39500	 10552.763819095477
43001	 10656.71641791045
43500	 10659.89847715736
44000	 10396.039603960397
44500	 10606.060606060608
45001	 10447.761194029852
45500	 10552.763819095477
46001	 10396.039603960397
46501	 10551.724137931036
47000	 10608.247422680412
50501	 10552.763819095477
51001	 10396.039603960397
52000	 10552.763819095477
