0	 10341.708542713568
499	 10763.819095477387
2499	 10714.285714285716
3009	 10705.882352941177
3510	 10552.763819095477
3999	 10714.285714285716
4509	 10448.78048780488
5009	 10606.060606060608
5510	 10447.761194029852
5989	 10994.76439790576
7999	 10553.846153846154
8510	 10705.882352941177
9000	 10714.285714285716
10009	 10551.724137931036
10999	 10608.247422680412
11509	 10758.620689655172
12000	 10608.247422680412
13009	 10448.78048780488
13999	 10553.846153846154
14510	 10705.882352941177
14999	 10553.846153846154
15999	 10984.615384615385
17499	 10659.89847715736
18000	 10763.819095477387
18999	 10552.763819095477
19509	 10653.658536585366
20500	 10714.285714285716
20999	 10818.181818181818
23499	 10552.763819095477
24499	 10714.285714285716
25010	 10705.882352941177
25499	 10553.846153846154
26009	 10705.882352941177
27009	 10130.653266331658
28000	 1918.781725888325
28499	 3587.939698492462
29010	 3294.1176470588234
29500	 5815.384615384616
29999	 3837.56345177665
30510	 3911.764705882353
31000	 3661.5384615384614
31499	 8484.848484848484
32009	 10448.78048780488
32499	 10769.230769230768
34000	 9214.285714285714
34499	 3818.1818181818185
35010	 9676.470588235294
35499	 10553.846153846154
36009	 9517.241379310346
37510	 9286.43216080402
37999	 10233.502538071067
38500	 10606.060606060608
38999	 9820.89552238806
39509	 9772.277227722772
40010	 3798.994974874372
40499	 3857.1428571428573
41009	 8482.758620689654
41509	 2757.575757575758
42009	 2321.608040201005
42990	 10281.25
